country_name,place_name,review_header,review,written_date
France,Place de la Bourse,Majestic,,
France,Place de la Bourse,Not worth the hype,"I cannot see why this is such an attraction. Granted we were there in November and there was scaffolding across half the buildings, but I seriously don't see what all the hype is about. Could easily miss this one off the list.

Sorry guys.","Written January 16, 2019"
France,Place de la Bourse,A hotspot for photography,"I’m sure if you go in Summer, it would be nice not only for taking pictures but also for leisure. It’s a hotspot for visitors. It’s also a starting point for the protests of the lately Yellow Jacket movement in Bordeaux.",
France,Place de la Bourse,A beautiful place to go for a walk,This is a place to go for a walk. There are also many restaurants and cafes to stop and enjoy the view.,"Written January 4, 2019"
France,Place de la Bourse,very nice,If you are visiting Bordeaux this is one of the first places to see. Best at sunset or at night when everything shines,"Written January 3, 2019"
France,Place de la Bourse,So beautiful,"The square is very beautiful and looks very french. It's located right in the center of the city. Worth visiting, very impressive!","Written December 31, 2018"
France,Place de la Bourse,EXCEPTIONAL,"We saw Place de la Bourse in rain and shine. Each time it presented another exquisite facet of its remarkable architecture.
Not to be missed, also, is the Garrone river just across the street. A perfect location to understand Bordeaux' place in the development of the wine producing and marketing region","Written December 30, 2018"
France,Place de la Bourse,"Looks like a skating rink, from afar but without the ice!","This is a really cool place to take photos. If the sun in behind you, take a photo and you can get your reflection in the tiles! A must see in the day and at night.","Written December 26, 2018"
France,Place de la Bourse,Lovely,"Wherever you look, you’re just bound to see a beautiful view. Either the historic buildings facing the fountain, or the banks of the Garonne just flowing alongside.","Written December 23, 2018"
France,Place de la Bourse,Walk on by,Stand in the square and look at the classic architecture with great symmetry. Then turn around and look to the river and the busy pedestrian quai which flanks it. You have a sensation of immense space and beauty.,"Written December 16, 2018"
France,Place de la Bourse,Trip to Bordeaux,"Great sight to take in. The fountain was off when we came, and part of the building was being refurbished, but still very much worth visiting.","Written December 10, 2018"
France,Place de la Bourse,Beautiful,Very nice place at the edge of the Garonne. Too bad there is a wing of buildings under renovation. We enjoyed the fountain in the center of the square and the water mirror. Beautiful with evening lights.,"Written December 8, 2018"
France,Place de la Bourse,As only the French do it.,Large open space bounded by typically French architecture. Stroll round and enjoy the ambience. Looks quite spectacular at dusk when they turn on the lights.,"Written November 29, 2018"
France,Place de la Bourse,Interesting and beautiful architecture,Impressive building. Love the installation in front of the building. Fell upon it as a walk along the river. Highly recommend a good stroll to walk off all the amazing food and wine we had during our fabulous weekend in Bordeaux,"Written November 28, 2018"
France,Place de la Bourse,Regular one,This is the regular square for every town. No specific. Lots of restaurants around. Possibly its better on summer time.,"Written November 22, 2018"
France,Place de la Bourse,First place to visit,"If you’d like to take lot of pictures and enjoy beautiful views this is the place to go to.
We visited in November and the views were absolutely stunning!","Written November 17, 2018"
France,Place de la Bourse,The Place To Be,"I have been told that if there is a place to celebrate a civic event you will find the people there. The best part there are about 1300 parking spaces on 2 levels below you.
About €27 a day. The office to the parking is on Place de la Bourse. Once there was a Louis 14th? statue in the center and bars so only the nobility could enter. After the revolution gates down new statute. It is an architecturally beautiful place. Close to everything.","Written November 14, 2018"
France,Place de la Bourse,Very Interesting feature,Nice to walk through and a very interesting feature right by the port where the river boats are moored.,"Written November 13, 2018"
France,Place de la Bourse,Very grand,If you are in Bordeaux it is a must to go to the Place de la Bourse. It sits on the banks of the river. Great restaurants and bars. It looks fabulous at night time. Children play in the fountains across the road.,"Written November 8, 2018"
France,Place de la Bourse,The must-go place in Bordeaux,"We stay there during the sunset time, so we saw the place with sun and the night view as well. This is the place that one must not drop in your stay in Bordeaux.","Written November 8, 2018"
France,Place de la Bourse,,"We stay there during the sunset time, so we saw the place with sun and the night view as well. This is the place that one must not drop in your stay in Bordeaux.","Written November 8, 2018"
France,Place de la Bourse,Lovely Old buildings,Bordeaux has many fine old buildings and this one is very impressive and large! We stopped to look at this on our way to the Miroir d'Eau and the river.,"Written November 7, 2018"
France,Place de la Bourse,Masterpiece,"This masterpiece of architecture is an unavoidable site in Bordeaux. Monumental, breathtaking, worth taking a look in daytime or evening. A place not to miss or forget","Written November 5, 2018"
France,Place de la Bourse,Great walking tour,"This Palais is but 1 of 10 attractions that can be visited on a 2-3h walking tour around the historic centre of Bordeaux. But be warned, at 2.5E/h car parking is très expensive!!!","Written November 5, 2018"
France,Place de la Bourse,Nice spot to visit.,Busy place - so pick a slow time of day to have a look. Right on the tram stop and near the river. Easy to get to. Enjoy and happy travels.,"Written November 4, 2018"
France,Place de la Bourse,Remarkable,"Place de la Bourse is the center of everything. Kind of the heart of Bordeaux. There is an energy there that is one of a kind. It's a wonderful spot for photos. But, be aware. There are no yellow lights in Bordeaux. As you're crossing the street, the light goes from green to red with no notice. This can be an issue when you are walking around and just experiencing the area. Exercise caution. Being in the area is so dynamic that it's easy to become distracted.","Written October 30, 2018"
France,Place de la Bourse,A lovely place,There's a water mirror and then a misty fog. Pretty reflections and fun to walk through. A lovely park along the river too.,"Written October 29, 2018"
France,Place de la Bourse,Sophistication of the Enlightenment,Stunning architecture making a statement of symmetry and gracefulness. In the centre is the Fontaine of the Three Graces from 1869. Just a perfect backdrop for the Mirror of Water,
France,Place de la Bourse,Beautiful sculpture and fountains,"Such an expansive and beautiful square, with interesting sculpture and fountains. Huge buildings surrounding it are so impressive. A great place to wander around and drink in the history.","Written October 23, 2018"
France,Place de la Bourse,Sightseeing,Did not go in but from the outside it is a beautifuul building so we had astroll close up and sat near by to admire it,"Written October 22, 2018"
France,Place de la Bourse,Very impressive,Bordeaux has a rich architectural ensemble which was designated UNESCO World heritage. This square is one of the great examples of baroque style. The proportions of both the buildings and the square are very elegant and the fountain in the middle is great art. Good place to walk and sit and enjoy the view and life in general.,
France,Place de la Bourse,Like a mini-Budapest!,"At night, the uplighting to the buildings is illuminated in the water mirror, adding a whole new dimension to the plaza. Our ship docked up close so we could enjoy it on several different levels.

The plaza has a beautiful fountain in the center, just about right in front of the central, stand-alone building. It's an interesting building, called the Central Pavilion, but it is the Stock Exchange. It dates to 1735-1755. It is flanked by 2 very long rows of governmental/museum buildings and cafe tables and umbrellas dot the square.

Bordeaux has a precious treasure here. Loved it and will return again and again.",
France,Place de la Bourse,Could stay here forever,This has to be experienced both during the day and all lit up at night. It’s simply stunning. I could keep returning to Bordeaux just to see Place de la Bourse and the Miroir D’Eau.,"Written October 13, 2018"
France,Place de la Bourse,Wonderful Bordeaux,"Bordeaux is probably one of my favourite city visits. Beautiful, stylish and relaxed. So much to see whilst walking about.
The buildings and history are fascinating. Really loved it.","Written October 12, 2018"
France,Place de la Bourse,Nice but looks better in pictures,"If you are in Bordeaux it is a nice place to visit and take a couple of pictures, especially at night","Written October 11, 2018"
France,Place de la Bourse,Cool down and take some great pictures,Impressive how this natural mirror works - for sure a nice and beautiful sight to visit for the whole family! We took some great pictures and had a lot of fun cooling down in August running through the cool fog.,"Written October 10, 2018"
France,Place de la Bourse,What a fantastic Square!,"Place de la Burse is really beautiful, by the river and with a water fountain that reflects the buildings. Great photo opportunity! While there, have some wine or a bear at Le Gabriel, or dine there if you can, great views!","Written October 7, 2018"
France,Place de la Bourse,Very impressive,"This place is incredible, we walked in there every single day we were in Bordeaux. The fountain is majestic, so is the building. Well swerved by the trolley and a nice view of the Garonne river.","Written October 4, 2018"
France,Place de la Bourse,Stunning Square in Bordeaux,"We live in France and decided to tour the south of France, whilst staying in bordeaux which has to be one of the best cities in france to visit we toured around the Place de la Bourse and found it not only captivating and historical but a beautiful part of the city. Highly recommended.","Written October 3, 2018"
France,Place de la Bourse,Focal point,This became our focal point for our visit. From our hotel we were able to take the tram and stopped off here and from here we explored the old town and finding some lovely restaurants nearby such as chez et Lilly a must go to place,"Written October 2, 2018"
France,Place de la Bourse,Stunning baroque architecture,Bordeaux has a rich architectural ensemble which was designated UNESCO World heritage. This square is one of the great examples of baroque style. The proportions of both the buildings and the square are very elegant and the fountain in the middle is great art. Good place to walk and sit and enjoy the view and life in general.,
France,Place de la Bourse,Great place to be at sunset.,Everyone gathers here at sunset. Huge fountain in the center. Grab a pricey drink at the bar overlooking the massive center and people watch.,
France,Place de la Bourse,Excellent city centre,"A delightful place to sit or stroll around with the never ending flow of people going about their business or sight seeing . Numerous restaurants and cafes close by and of course the river across the road where you will witness river cruise vessels and larger vessels berthing. Always interesting to spend an hour or so here, in the centre of the city.","Written September 24, 2018"
France,Place de la Bourse,More than just a wet pavement,"The water rises and falls, but is never deeper than 2 inches. The great thing about it is that it is Free. Ensure that when booking a hotel in Bordeaux that it is on the Tram Line. We stayed at Gare St Jean where there are 3 Ibis Hotels that are chea and on the 'C' Line that goes past this attraction.","Written September 22, 2018"
France,Place de la Bourse,Amazing architecture,"The quality of the architecture and design shows what a very rich city Bordeaux was in the past. The buildings remain in exceptional repairs. The view along the quayside is fantastic especially as it begins to light up at night

It is definitely a city worth seeing. Presumably that’s why so many cruise ships come here","Written September 21, 2018"
France,Place de la Bourse,View from outside,A stunning building - next time we will spend more time here as we are only in Bordeaux for a few days.,"Written September 21, 2018"
France,Place de la Bourse,A wet Pavement,"I didn't know what to expect but a wet pavement, really?

Surely they could have come up with a better spectacle","Written September 20, 2018"
France,Place de la Bourse,Ok,The square - if that's what it is- is ok but not that spectacular. The buildings have the almost standard French grandeur so it's nice to walk around. Don't expect anything more than that.,"Written September 19, 2018"
France,Place de la Bourse,Nice place to watch adults behave like kids :),Nice place to have a stroll and admire what Bordeaux has established in recent years. The mirror of water reflects the palace in the background. Adults and kids alike have fun in the occasional steam that emerges :),"Written September 19, 2018"
France,Place de la Bourse,amazing and beautiful,the water mirror is spectacular and when it turns into steam and mist it just becomes magical. always full of people. the buildings here are really special.,"Written September 16, 2018"
France,Place de la Bourse,Beautiful Square in the middle of Bordeaux,,"Written September 16, 2018"
France,Place de la Bourse,Expensive restarants,"The Miroir d'eau is great to slip off your shoes and paddle about in the shallow water to cool down (some people get a bit more involved and wet!) after a stroll along the Garonne or a tour of the city, but the prices at the bars / restaurants over the road in the Place de la Bourse are pretty high for the view of the road.","Written September 16, 2018"
France,Place de la Bourse,Stunning!,"Beautiful place to hang out! Just off the city centre, an excellent day to end your day of shopping, with great restaurants, bars, views of the river, all very accessible by public transport, a beautiful water feature on the floor has everybody running around barefoot! Stunning atmosphere!",
France,Place de la Bourse,A thing of beauty is a joy forever,We visited during the night and the lighting was wonderful. Didn't know that wr nedd to go across the road to look at the reflection. We came to the same place next morning. The reflection made by a simple layer of water is one to see. Highly recommended.,"Written September 14, 2018"
France,Place de la Bourse,Bordeaux,"I highly recommend visiting Bordeaux. It is a great small town with a big city feel, friendly people, great weather and close to both Right Bank and Left Bank wineries. I highly recommend wine tours to both areas. Fun and someone else drives.","Written September 14, 2018"
France,Place de la Bourse,Belle,"Beautiful architecture and nice to look at from the quays.

Located in the heart of the city.

Better to visit during the spring or summer seasons.","Written September 12, 2018"
France,Place de la Bourse,Wow,"Went to sea the the water mirror and it was amazing. When we arrived we kicked off our shoes and went paddling. Everyone of all ages was smiling. The water went lower and the whole granite bed looked like a mirror. Then it started to spray up fine water mist and it created a misty cloud about a metre high.

This is a joy for everyone and well worth a visit. The back drop was stunning too",
France,Place de la Bourse,Beautiful square across from the port of the moon,"This is a great square to meet friends in or start your treck through the more historic part of Bordeaux. There's a nice restaurant on the square, the tram runs by the square, and it can be a good place to get picked up by a planned ride.",
France,Place de la Bourse,Lovely 18th ? Century buildings,Makes an impressive image rIght along the water. A large water jets/steam “fountain “ across the road gives tourists something to do.,
France,Place de la Bourse,Beautiful Bordeaux,"Bordeaux is a must see place. Outstanding architecture, friendly people, good food. It's easy to get about, just about the perfect city stop. Oh and the wines not too bad either!!","Written September 3, 2018"
France,Place de la Bourse,simple and free attraction with top color,"was walking in this area during the sunset.
very cool place also to have a jogging .
I was not with my camera but it is a place to bring one for sure",
France,Place de la Bourse,Beautiful architecture,"Viewed the Place de la Bourse from an open top bus tour, it was a lovely hot day with the water fountains and tourists enjoyed being cooled.","Written August 31, 2018"
France,Place de la Bourse,Great palace to see up close,Seeing this yesterday was great. Waiting until sunset gives you some great pictures and it is nice to just sit on the steps and watch people wall by.,
France,Place de la Bourse,The Place to Meet,This are appears to be the place to meet. The water mirror opposite the Place de la Bourse was always popular and the reflections of the Bourse on the wet granite are fantastic if the area isn't too busy. The Place has its own tram stop but this has no signs just a small raised platform and some stone seats so that it does not detract from the area.,"Written August 28, 2018"
France,Place de la Bourse,Impressive,The Place de la Bourse is a stunning area near the Garonne river and certainly worth a visit. It's easy to get to as it's quite centrally located. Housing many historic buildings in a semi circle with a statue / fountain in the middle. The Water Mirror is also just situated across the road from it in between the square and the river.,
France,Place de la Bourse,Beautiful,Historic buildings serving as a backdrop to the Miroir d'Eau. Has a wide open courtyard with benches and a large fountain. Wish I could have seen it at night since it is even more beautiful then!,"Written August 27, 2018"
France,Place de la Bourse,Brilliant,Beautiful building on very impressive square. With the mirror just across the road the difference between old and new architected works really well.,"Written August 27, 2018"
France,Place de la Bourse,"Best place in Bordeaux, specially when the lights come out!",Beautiful Beautiful Beautiful! No other words to describe this place. Best time to visit is towards the evening (around sunset). The whole atmosphere around that place is just marvellous.,
France,Place de la Bourse,fantastic architecture,"A must see place especially in the evening. View of this place on the ""mirror"" is really awesome. Esp when the mist starts in the mirror.","Written August 24, 2018"
France,Place de la Bourse,Impressive architecture,"The bourse is listed in most travel guides as a major attraction in Bordeaux, and it is an impressive building. However, unless you have a deep interest in the history of the city there are other places that are a better use of limited time like the Cathedral and the museums.","Written August 24, 2018"
France,Place de la Bourse,very grand,lovely old buildings. its a nice place to visit but really quite busy so suggetst you go early for photos,"Written August 31, 2018"
France,Place de la Bourse,Didn’t see much of the mirror,"Well, we came during day time, kids were playing with water. Same goes by night during summer. Maybe the mirror glaze is later at night or during winter days.","Written August 21, 2018"
France,Place de la Bourse,Good place to chill and take a nice photo.,Good opportunity for a nice photo and chill. Not much shade around so prepare if you going on a hot summer day.,
France,Place de la Bourse,Go Early & Often,"Because this place is much loved--with good reason--if you're intent on getting a good photo of it, be prepared to go there before and after the crowds collect. It's worth the effort!","Written August 20, 2018"
France,Place de la Bourse,Very nice water mirror,The place de la bourse was very big and lovely and the water mirror was spraying water everywhere and it looked like there was gas coming out of the sprouts,"Written August 19, 2018"
France,Place de la Bourse,enjoyed by all - day or night,"We didn't realize that the water was a small distance away from this building. But that is probably what makes the view so spectacular. We got back from a train ride from Paris and as we walked back to our ship, we noticed all of the couples, families, young, old, and in-between enjoying the water mirror oblivious to the gorgeous Place de la Bourse behind them.",
France,Place de la Bourse,Very interesting,Great to cool off when the weather was so hot & in the evening to truly see the reflection in the water,
France,Place de la Bourse,"Fantastic place, not only for photographs...",This is an amazing place - probably one of the most famous in Bordeaux - where you can see the reflections of the buildings at the back and look at the Garonne river. Must see in Bordeaux!,"Written August 9, 2018"
France,Place de la Bourse,Beautiful location,"Really nice to see a nice looking space being used by so many people of all ages because of the miroir de l’eau.

Great spot for photos and selfies.","Written August 9, 2018"
France,Place de la Bourse,very beatiful fountan t .We did not see inside,it is very beautiful fountains and especially at night.W e did not see inside Water mirror with football field side,"Written August 6, 2018"
France,Place de la Bourse,Facinating,There should be staff asking visitors not to run across the feature during the 'mirror' period. Totally ruins any holiday photos.,
France,Place de la Bourse,One of the Bordeaux’s most recognisable sights,"Place de la Bourse is a square in Bordeaux, France and one of the city's most recognisable sights. Built from 1730 to 1775. This square is one of the most representative works of classical French architectural art of the eighteenth century. Great place to take photos!",
France,Place de la Bourse,Versailles in Bordeaux,"The first reminder when you see this beautiful square is Versailles. Built in the same style during 18 cent Age of Enlightenment, this is the most beautiful city square - even without the terrific Water Mirror in front, which is stunning.
It was called Royal Sq before, housing a Royal Palace and Bordeaux stock exchange where trade prices were set. The sq is open towards the Garonne river, while on the opposite side is the Old town. Splendid, both day and night.",
France,Place de la Bourse,The reflections are magnificient,"This whole area is Antarctic. The river views, the whole Bourse Buildings, the pool that reflects, cools, shoots up water sprays. Lots of reasons to come. Not bad for a picnic either","Written August 1, 2018"
France,Place de la Bourse,Cooling down,After a great lunch and walk through the streets we come to this place. Take your shoe's off and cool your feet.,
France,Place de la Bourse,Lovely area,This is a lovely area for children and their parents to pass a few hours of a hot day. Various spouts of water cool the children and with spray it is lovely to see in front of an amazing building. Some say you dont get the mirror view of the buildings behind . Would love to have seen that but nicer to see so many children enjoying themselves on a hot day when we visited. Felt like walking through myself.,"Written July 30, 2018"
France,Place de la Bourse,Fantastic Grand Place,"In the center of Bordeaux which is a wonderful city to visit, the Place de la Bourse is jusr stunning . In recent years they have introduced low level fountain jets that spring into life every 1/2 hour or so in summer. This produces a magical misty, glistening effect and the kids love it-it looks spectacular.","Written July 30, 2018"
France,Place de la Bourse,Day in the city centre,"Bordeaux has changed so much since I was there 20 years ago! I think a lot of money must have been spent on making it so beautiful. Had a great time seeing the city, lovely place full of animation and people having a great time. Do go there if you are visiting the area.",
France,Place de la Bourse,Most Impressive Seen Through Steam Rising off the Miroir d'Eau,We were fortunate to be there one perfect evening during summer when (mostly) children played on the Miroir d'Eau. The view over the Place was as stunning as that out over the Garonne.,"Written July 27, 2018"
France,Place de la Bourse,Great fun if you're a water baby!,"This is a ""must-visit"" attraction if you're in Bordeaux - truly beautiful and interactive - the kids in particular love splashing around and playing in the pool and water spray especially in the high heat of summer.","Written July 26, 2018"
France,Place de la Bourse,Just Great,"Day or night, Place de la Bourse is captivating. Beautiful place with lots of people, entertainment, restaurants and the inspired Mirror d’Eau. Just go!","Written August 5, 2018"
France,Place de la Bourse,One of the Bordeaux’s most recognisable sights,"Place de la Bourse is a square in Bordeaux, France and one of the city's most recognisable sights. Built from 1730 to 1775. This square is one of the most representative works of classical French architectural art of the eighteenth century. Great place to take photos!",
France,Place de la Bourse,Versailles in Bordeaux,"The first reminder when you see this beautiful square is Versailles. Built in the same style during 18 cent Age of Enlightenment, this is the most beautiful city square - even without the terrific Water Mirror in front, which is stunning.
It was called Royal Sq before, housing a Royal Palace and Bordeaux stock exchange where trade prices were set. The sq is open towards the Garonne river, while on the opposite side is the Old town. Splendid, both day and night.",
France,Place de la Bourse,The reflections are magnificient,"This whole area is Antarctic. The river views, the whole Bourse Buildings, the pool that reflects, cools, shoots up water sprays. Lots of reasons to come. Not bad for a picnic either","Written August 1, 2018"
France,Place de la Bourse,Cooling down,After a great lunch and walk through the streets we come to this place. Take your shoe's off and cool your feet.,
France,Place de la Bourse,Lovely area,This is a lovely area for children and their parents to pass a few hours of a hot day. Various spouts of water cool the children and with spray it is lovely to see in front of an amazing building. Some say you dont get the mirror view of the buildings behind . Would love to have seen that but nicer to see so many children enjoying themselves on a hot day when we visited. Felt like walking through myself.,"Written July 30, 2018"
France,Place de la Bourse,Fantastic Grand Place,"In the center of Bordeaux which is a wonderful city to visit, the Place de la Bourse is jusr stunning . In recent years they have introduced low level fountain jets that spring into life every 1/2 hour or so in summer. This produces a magical misty, glistening effect and the kids love it-it looks spectacular.","Written July 30, 2018"
France,Place de la Bourse,Day in the city centre,"Bordeaux has changed so much since I was there 20 years ago! I think a lot of money must have been spent on making it so beautiful. Had a great time seeing the city, lovely place full of animation and people having a great time. Do go there if you are visiting the area.",
France,Place de la Bourse,Most Impressive Seen Through Steam Rising off the Miroir d'Eau,We were fortunate to be there one perfect evening during summer when (mostly) children played on the Miroir d'Eau. The view over the Place was as stunning as that out over the Garonne.,"Written July 27, 2018"
France,Place de la Bourse,Great fun if you're a water baby!,"This is a ""must-visit"" attraction if you're in Bordeaux - truly beautiful and interactive - the kids in particular love splashing around and playing in the pool and water spray especially in the high heat of summer.","Written July 26, 2018"
France,Place de la Bourse,Definitely worth a visit!,Lovely area which is always full of people. Good views and perfect to cool down on a hot day. You can't visit Bordeaux without going here.,"Written July 25, 2018"
France,Place de la Bourse,"Interesting location, central, lots of history","Central to markets, restaurants, tours and metro. There was even a weekend sidewalk sale when we were there (le Braderie).

The Visitors Centre is here, as are a number of wine stores, food, dining etc. This could be where you start your day in Bordeaux.","Written July 25, 2018"
France,Place de la Bourse,Busy,"Lots of people here, beautiful buildings. Children playing in the water pool. Transport stop for local ferry.","Written July 25, 2018"
France,Place de la Bourse,Magnificent,"A great square with loads of history, impressive architecture well preserved at the banks of the rive",
France,Place de la Bourse,Best Typical View of Bordeaux,Visit the plaza of the Bourse and the water area near the river to see Bordeaux at its finest. The fountain in the plaza is exquisite.,
France,Place de la Bourse,Spectacular setting by the river,"Well worth stopping by, especially at dusk as the lights come on at the 18th century buildings by the Water Mirror","Written July 22, 2018"
France,Place de la Bourse,One Point of Modernism at the Old Bourdeaux!,"In front of this area, you see kids playing at this huge Mirror of Water located right in front of the Place de La Bourse, financial area of Bourdeaux! Very lively area, always crowded, specially in the summer time.","Written July 19, 2018"
France,Place de la Bourse,Enchanting Location,"Facing the waterfront with classic 18th century architecture, the Place de la Bourse is the centre of the UNESCO World Heritage area. From the waterfront water plaza to the Tram C to the buildings of the Bourse this is gem - not to be missed. The Customs Museum is reasonably interesting but the place not to be missed is the display of the Musée d’Aquitaine showing an enormous amount of the local history and town planning design.",
France,Place de la Bourse,"Very beautiful, but pick the right time.","This was a beautiful structure and we enjoyed it, but we unfortunately did not get a good view. First night, we went after midnight and the mirror had evaporated and all the lights were off (therefore go before midnight!) second night was Bastille day and third night France was in the World Cup final and there were just far too many people to enjoy the water mirror as people are allowed to walk on the mirror.","Written July 16, 2018"
France,Place de la Bourse,Pleasant area near the river,A pleasant area near the river but close to the centre of town. Nice to stroll through in the evening with activities going on in the area.,"Written July 16, 2018"
France,Place de la Bourse,,A pleasant area near the river but close to the centre of town. Nice to stroll through in the evening with activities going on in the area.,"Written July 16, 2018"
France,Place de la Bourse,Beautiful,"We had walked along the river on a hot sunny day, on May Day, watching locals and tourists play, cycle, drink, etc - and then arrived at place de la Bourse... we sat and did some more people watching, tried to get some arty pictures of the reflective water and just felt really on holiday! We’d been here about 20 years previous and it had really changed for the better.
A great city break destination!","Written July 10, 2018"
France,Place de la Bourse,"Good place to watch the world go by. In the heat of summer, the mirrroir d'eau gets busy.","Quite nice to just sit and soak up the atmosphere while deciding where to have lunch. No shade though, so if it's very hot don't linger too long.","Written July 9, 2018"
France,Place de la Bourse,Crowded but nice,"Realy nice place. And a realy good way to chill down in the heat. >You can walk barefoot on the ""fountants"" and get good and chill :)","Written July 9, 2018"
France,Place de la Bourse,Best photo opportunity and sight in Bordeaux,"Best sight in Bordeaux. It looks better in your photos than in person, but is a fabulous design. It mists regularly, and it is fun to see people walk in and out of it as if they are walking on water. If you get to Bordeaux, do not miss this.","Written July 8, 2018"
France,Place de la Bourse,Very Impressed,"This is a lovely building located on the river and very close to the centre of town.
It is well worth visiting to see the architecture of the time.","Written July 8, 2018"
France,Place de la Bourse,Most wonderful place if Bordeaux,"How simple and how fascinating.
Go back during the day in sunshine, during sunset or at night... you will be impressed.
Don’t need guidance to discover this place, just look at the map for “Le Miroir d’eau” (Mirror of the water)
Wear shoes what is easy to remove and enjoy the water in barefoot, and clothes what you don’t mind if will be wet. (Only 1-2 cm water in the ‘pool’ but if you walk inside then you or your phone might get some drops of water by the playful waterfights around you 🙂)","Written July 8, 2018"
France,Place de la Bourse,Make sure you stop by after dark,"This is a fun place to visit during the day but especially after dark when the water acts like a mirror image of the beautiful lit up buildings across the road. It's a casual place where young children run through the water that's about 2cm deep.
The walk along the river is nice with a park where many people were having picnics.","Written July 6, 2018"
France,Place de la Bourse,Visit at Night,While it can be quite crowded during the day if you go visit at night it is a lot quieter and the fountains take on a mirror effect if the buildings which is captivating.,
France,Place de la Bourse,Great with kids!,"Fantastic ‘fountain’ in the center of town. Spent almost an hour here splashing through the huge (but very shallow) pool and enjoying its cooling mists.

Shares the same heritage as similar fountains we have visited in London where you are encouraged to get wet, but the size (about 80m by 20m) and situation were really exceptional. It’s sandwiched between the beautiful buildings of the Bourse and the river.

Our 2 and 4 year old loved it, as did we.","Written July 5, 2018"
France,Place de la Bourse,Gorgeous setting,"Birdeaux is a beautiful city. Place de la bourse is an icon of it. So charming and beautiful. Great to walk around and visit with friends. After having seen it you can get lost in the streets in the ""old bordeaux"" to get a dinner","Written July 15, 2018"
France,Place de la Bourse,Beautiful,"We had walked along the river on a hot sunny day, on May Day, watching locals and tourists play, cycle, drink, etc - and then arrived at place de la Bourse... we sat and did some more people watching, tried to get some arty pictures of the reflective water and just felt really on holiday! We’d been here about 20 years previous and it had really changed for the better.
A great city break destination!","Written July 10, 2018"
France,Place de la Bourse,"Good place to watch the world go by. In the heat of summer, the mirrroir d'eau gets busy.","Quite nice to just sit and soak up the atmosphere while deciding where to have lunch. No shade though, so if it's very hot don't linger too long.","Written July 9, 2018"
France,Place de la Bourse,Crowded but nice,"Realy nice place. And a realy good way to chill down in the heat. >You can walk barefoot on the ""fountants"" and get good and chill :)","Written July 9, 2018"
France,Place de la Bourse,Best photo opportunity and sight in Bordeaux,"Best sight in Bordeaux. It looks better in your photos than in person, but is a fabulous design. It mists regularly, and it is fun to see people walk in and out of it as if they are walking on water. If you get to Bordeaux, do not miss this.","Written July 8, 2018"
France,Place de la Bourse,Very Impressed,"This is a lovely building located on the river and very close to the centre of town.
It is well worth visiting to see the architecture of the time.","Written July 8, 2018"
France,Place de la Bourse,Most wonderful place if Bordeaux,"How simple and how fascinating.
Go back during the day in sunshine, during sunset or at night... you will be impressed.
Don’t need guidance to discover this place, just look at the map for “Le Miroir d’eau” (Mirror of the water)
Wear shoes what is easy to remove and enjoy the water in barefoot, and clothes what you don’t mind if will be wet. (Only 1-2 cm water in the ‘pool’ but if you walk inside then you or your phone might get some drops of water by the playful waterfights around you 🙂)","Written July 8, 2018"
France,Place de la Bourse,Make sure you stop by after dark,"This is a fun place to visit during the day but especially after dark when the water acts like a mirror image of the beautiful lit up buildings across the road. It's a casual place where young children run through the water that's about 2cm deep.
The walk along the river is nice with a park where many people were having picnics.","Written July 6, 2018"
France,Place de la Bourse,Visit at Night,While it can be quite crowded during the day if you go visit at night it is a lot quieter and the fountains take on a mirror effect if the buildings which is captivating.,
France,Place de la Bourse,Great with kids!,"Fantastic ‘fountain’ in the center of town. Spent almost an hour here splashing through the huge (but very shallow) pool and enjoying its cooling mists.

Shares the same heritage as similar fountains we have visited in London where you are encouraged to get wet, but the size (about 80m by 20m) and situation were really exceptional. It’s sandwiched between the beautiful buildings of the Bourse and the river.

Our 2 and 4 year old loved it, as did we.","Written July 5, 2018"
France,La Petite France,Very pretty,"Take ample time to stroll through this very beautiful quarter, take your time and look at the stunning houses.","Written November 8, 2021"
France,La Petite France,Everything anybody (tourist) might expect from such a wonderful place,"Look at the photos! This is an absolutely wonderful location to travel through, on foot, via canal, bicycle or any other mode. The ambience, architecture, flowers, river, restaurants, pubs and shops is simply fantastic, especially when the sun is shining.

The place just makes you want to linger and take the atmosphere in completely especially when downing one of the tastiest beers I have ever had...in Alsace? How can that be? I was amazed by an amber beer called ""Fischer"" Dorelei. Superb! The entire area sets you back several hundred years in time at that is just wonderful.
I highly recommend this area to any traveler in the Alsace region.","Written November 1, 2021"
France,La Petite France,Favorite Place in France,"I have been to France 3 times and visited multiple different places each time. Strasbourg is by far my favorite. It is charming, beautiful, peaceful, interesting, and full of cute shops and restaurants.","Written October 25, 2021"
France,La Petite France,Must place to visit,We have spent many hours enjoying peaceful mornings and evenings around here. I think this place is magic!,"Written October 22, 2021"
France,La Petite France,So Pretty to wander in,With COVID you are likely to have this largely to yourself. Beautiful flowers and great photo opportunities.,"Written October 16, 2021"
France,La Petite France,Stunning!,You just can not come to Strasbourg and not come see this little gem of an area with amazing views and picturesque scenery!,"Written October 5, 2021"
France,La Petite France,Very picturesque,"Beautiful area to walk around and take lots of photos of the half timbered houses, the canals, the locks, and all the flowers. Many shops and some very good restaurants.","Written September 23, 2021"
